foret,numero,code_essence,zone_h,x,y,lng,dm,lac
14260,2451,19,30N,112453,762063,1420,50,
14260,2452,19,30N,354832,679945,450,61,
14260,2453,19,29N,723515,733385,451,92,O
14260,2454,19,30N,258521,711662,2200,83,
14260,2455,19,30N,258452,712134,1750,71,O
14260,2456,19,30N,258338,712079,1520,57,
14260,2457,19,30N,258320,711905,1400,82,O
14260,2458,19,30N,258546,711968,1200,74,O
