foret,numero,code_essence,zone_h,x,y,lng,dm,lac
15440,412,45,30N,167848,439261,1400,60,
15440,413,45,30N,167829,439208,1400,60,O
15440,414,45,30N,167847,439209,540,80,O
15440,415,45,30N,167806,439093,1200,60,
15440,416,15,30N,218637,581831,1270,57,
15440,417,15,30N,219350,580693,1500,57,
15440,418,15,30N,212408,576191,1200,57,
15440,419,11,30N,221078,576493,1300,57,O
15440,420,11,30N,215496,576066,1370,60,
15440,421,11,30N,167799,439110,1500,57,
15440,422,9,30N,167861,739211,1200,50,
15440,423,9,30N,168272,439234,1400,50,
15440,424,7,30N,219066,581759,900,57,
15440,425,7,30N,219351,580420,1150,57,
15440,426,7,30N,219288,581029,1300,57,
15440,427,2,30N,212625,576410,1100,57,
