foret,numero,code_essence,zone_h,x,y,lng,dm,lac
10530,609103,19,30N,583318,607445,1100,81,O
10530,609104,19,30N,583815,607647,1350,74,O
10530,609105,19,30N,339799,820331,780,112,O
10530,609106,19,30N,338862,819696,1300,106,O
10530,609107,19,30N,338870,819707,1120,95,O
10530,609108,19,30N,198666,788542,550,90,O
10530,609109,19,30N,338986,819789,1050,76,O
10530,609110,19,30N,198676,788511,800,82,O
10530,609111,19,30N,198835,788333,900,95,O
10530,609112,19,30N,198853,788316,900,80,O
10530,609113,19,30N,339867,819708,1056,87,O
10530,609114,19,30N,338893,819774,1300,87,O
10530,609115,19,30N,338896,819768,940,86,O
10530,609116,19,30N,338903,819787,1250,77,O
10530,609117,19,30N,388927,819790,930,90,O
10530,609118,19,30N,338912,819330,950,97,O
10530,609119,19,30N,338756,820199,980,87,O
10530,609120,19,30N,338807,820241,970,79,O
10530,609121,19,30N,338837,820222,1250,88,O
10530,609122,19,30N,338880,820304,1000,79,O
10530,609123,19,30N,583512,607060,1300,90,O
10530,609124,19,30N,583620,607118,1300,84,O
10530,609125,19,30N,338895,820092,1200,89,O
10530,609126,19,30N,338871,812978,1300,86,O
10530,609127,19,30N,338872,819976,1200,85,O
10530,609128,19,30N,198998,797946,900,80,O
10530,609129,19,30N,338777,819225,1040,87,O
10530,609130,19,30N,338775,818799,880,85,O
10530,609131,19,30N,338663,819243,1000,96,O
10530,609132,19,30N,199114,787869,950,95,O
10530,609133,19,30N,199183,787982,1080,90,O
10530,609134,19,30N,338636,819251,840,77,O
10530,609135,19,30N,339931,819727,1140,113,O
10530,609136,19,30N,339962,819707,950,86,O
10530,609137,19,30N,339812,819639,840,92,O
10530,609138,19,30N,339808,820187,900,82,O
10530,609139,19,30N,339987,820157,1000,80,O
10530,609140,19,30N,339886,819745,1000,80,O
10530,609141,19,30N,339599,819244,1000,80,O
10530,609142,19,30N,199269,788081,1000,85,O
10530,609143,19,30N,339959,820466,1000,81,O
10530,609144,19,30N,199267,788078,900,80,O
10530,609145,19,30N,339974,820473,1100,98,O
10530,609146,19,30N,340180,820756,700,85,O
10530,609147,19,30N,199115,787871,600,88,O
10530,609148,19,30N,340172,820715,1156,110,O
10530,609149,19,30N,340209,820816,590,95,O
10530,609150,19,30N,199217,788012,1100,110,O
10530,609151,19,30N,340150,820734,900,105,O
10530,609152,19,30N,339334,820258,1080,86,O
10530,609153,19,30N,199210,786642,1150,80,O
10530,609154,19,30N,339351,820252,900,80,O
10530,609155,19,30N,339335,820248,900,81,O
10530,609156,19,30N,199226,786640,460,125,O
10530,609157,19,30N,339652,820124,1130,102,O
10530,609158,19,30N,199172,786676,460,106,O
10530,609159,19,30N,199231,786611,800,80,O
10530,609160,19,30N,339589,820781,770,86,O
10530,609161,19,30N,199097,786748,1000,108,O
10530,609162,19,30N,339572,820759,970,96,O
10530,609163,19,30N,339579,820767,1080,78,O
10530,609164,19,30N,199045,786817,1260,83,O
10530,609165,19,30N,339541,820734,960,110,O
10530,609166,19,30N,339525,821480,970,77,O
10530,609167,19,30N,198924,786976,1450,108,O
10530,609168,19,30N,339589,820781,770,86,O
10530,609169,19,30N,339572,820759,970,96,O
10530,609170,19,30N,339579,820767,1080,78,O
10530,609171,19,30N,339541,820734,960,110,O
10530,609172,19,30N,339525,821480,970,77,O
10530,609173,19,30N,198968,787039,1200,103,O
10530,609174,19,30N,198982,787331,1100,85,O
10530,609175,19,30N,199000,787349,1080,78,O
10530,609176,19,30N,198959,787318,1000,92,O
10530,609177,19,30N,199172,786676,600,78,O
10530,609178,19,30N,198972,787223,1080,155,O
10530,609179,19,30N,198982,787155,1080,95,O
10530,609180,19,30N,198973,787205,1080,80,O
10530,609181,19,30N,497598,827532,900,120,O
10530,609182,19,30N,497505,827530,1100,94,O
10530,609183,19,30N,497446,827598,870,76,O
10530,609184,19,30N,497390,827577,1040,100,O
10530,609185,19,30N,497491,827532,840,76,O
10530,609186,19,30N,497552,827614,970,119,O
10530,609187,19,30N,497398,827502,950,104,O
10530,609188,19,30N,497536,827543,830,90,O
10530,609189,19,30N,497437,827441,900,95,O
10530,609190,19,30N,497439,827594,900,78,O
10530,609191,19,30N,497434,827506,990,76,O
10530,609192,19,30N,497361,827464,800,94,O
10530,609193,19,30N,497469,827549,830,90,O
10530,609194,19,30N,497375,827652,940,96,O
10530,609195,19,30N,497305,827579,600,98,O
10530,609196,19,30N,497420,827255,870,76,O
10530,609197,19,30N,497257,827349,1070,90,O
10530,609198,19,30N,497526,827518,800,84,O
10530,609199,19,30N,497504,827479,920,80,O
10530,609200,19,30N,497402,827264,1040,76,O
10530,609201,19,30N,497418,827267,970,80,O
10530,609202,19,30N,497401,827250,1100,79,O
10530,609203,19,30N,497502,827417,980,87,O
10530,609204,19,30N,497530,827496,1070,78,O
